# FILE_NAME,SIMPLE,BITPIX,NAXIS,NAXIS1,NAXIS2,NAXIS3,EXTEND,BZERO,DATE-OBS,OBJECT,UT,UT-END,UT-STR,HST,HST-END,HST-STR,MJD,MJD-END,MJD-STR,FRAMEID,EXPTIME,DATA-TYP,OBSERVAT,TELESCOP,INSTRUME,TIMESYS,PROP-ID,OBSERVER,OBS-ALOC,OBS-MOD,RADESYS,LONPOLE,RA,DEC,EQUINOX,TELFOCUS,FOC-VAL,AIRMASS,ZD,AZIMUTH,ALTITUDE,FOC-POS,AUTOGUID,M2-TYPE,OUT-HUM,OUT-PRS,OUT-TMP,OUT-WND,U_CAMERA,U_AQTINT,U_AQNCYC,U_FLCOFF,U_AQSDEL,U_AQDTIM,U_HWPANG,U_NLOOPS,U_LOOPIT,U_NPOLST,U_PLSTIT,U_ORGDIR,U_OGFNAM,U_OGFNUM,U_EMGAIN,U_QWP1,U_QWP2,U_FILTER,U_MASK,U_MANGLE,U_AOHWP,D_SADC,D_SADCA1,D_SADCA2,D_SADCDC,D_SADCFC,D_SADCMD,D_SADCPA,D_SADCP,D_SADCRA,D_SADCST,D_BS1,D_BS1P,D_BS1S,D_BS2,D_BS2P,D_BS2S,D_ENSHUT,D_BNCHI,D_BNCHO,D_BNCTI,D_BNCTO,D_IMRANG,D_IMRDEC,D_IMRMOD,D_IMRPAD,D_IMRPAP,D_IMRRA,D_IMR,D_ADFG,D_DMCMTX,D_DMGAIN,D_HDFG,D_HTTG,D_LDFG,D_LOOP,D_LTTG,D_PSUBG,D_STTG,D_TTCMTX,D_TTGAIN,D_WTTG,DATE,DARK_SUBTRACTED_TOTAL_MEDIAN_FLUX_FLC_1,DARK_SUBTRACTED_TOTAL_MEDIAN_FLUX_FLC_2,DARK_SUBTRACTED_TOTAL_FLUX_STD_FLC_1,DARK_SUBTRACTED_TOTAL_FLUX_STD_FLC_2,DARK_SUBTRACTED_TOTAL_FLUX_PHOTON_NOISE_FLC_1,DARK_SUBTRACTED_TOTAL_FLUX_PHOTON_NOISE_FLC_2,DARK_SUBTRACTED_TOTAL_FLUX_SEM_FLC_1,DARK_SUBTRACTED_TOTAL_FLUX_SEM_FLC_2
caldata_set1_20220428_750-50_EmptySlot_019_cam1.fits,TRUE,16,3,256,256,1602,TRUE,32768,4/28/22,lo dark,36:02.0,21:36:01:552,21:35:44:709,36:02.0,11:36:01:556,11:35:44:714,59697.90002,59697.90001,59697.89982,-,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,#,None,Standby,IMAG_POL,FK5,180,40:36.6,+19:43:09.01,2000,P_OPT2,3.4,1,0.08127,89.95007,89.91873,Nasmyth-IR,OFF,Opt,28.4,620.1,282.05,3.9,1,10000,801,0,100000,10000,33.75,1,1,8,4,/mnt/data/20220428/,caldata_set1_20220428_750-50_EmptySlot_0,19,300,128,168,750-50,EmptySlot,1,T,IN,0,0,-07:59:08,1,ADI,-39,163.025,46:31.8,ASYNC,SCEXAO,348.72,35708928,MIRROR,152.63,15629312,OPEN,24,100,10.8,0,69.99983,-07:59:08.37,ADI,-502875702,-39,46:31.8,STAND-BY,0,ao188cmtx.oct,0,1,1,0,OFF,0,0,0,ao188ttctrl.oct,0,0,2022-04-28T21:36:05,26183629.31,167092130.8,92217225.18,86155816.53,277299.116,711848.9851,115127.6219,107560.3203
caldata_set1_20220428_750-50_EmptySlot_019_cam2.fits,TRUE,16,3,256,256,1602,TRUE,32768,4/28/22,lo dark,36:02.0,21:36:01:552,21:35:44:709,36:02.0,11:36:01:556,11:35:44:714,59697.90002,59697.90001,59697.89982,-,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,#,None,Standby,IMAG_POL,FK5,180,40:36.6,+19:43:09.01,2000,P_OPT2,3.4,1,0.08127,89.95007,89.91873,Nasmyth-IR,OFF,Opt,28.4,620.1,282.05,3.9,2,10000,801,0,100000,10000,33.75,1,1,8,4,/mnt/data/20220428/,caldata_set1_20220428_750-50_EmptySlot_0,19,300,128,168,750-50,EmptySlot,1,T,IN,0,0,-07:59:08,1,ADI,-39,163.025,46:31.8,ASYNC,SCEXAO,348.72,35708928,MIRROR,152.63,15629312,OPEN,24,100,10.8,0,69.99983,-07:59:08.37,ADI,-502875702,-39,46:31.8,STAND-BY,0,ao188cmtx.oct,0,1,1,0,OFF,0,0,0,ao188ttctrl.oct,0,0,2022-04-28T21:36:09,406336345.8,124188425.5,93171813.75,86794725.35,1111481.212,610053.85,116319.368,108357.9592
caldata_set1_20220428_750-50_EmptySlot_02_cam1.fits,TRUE,16,3,256,256,1602,TRUE,32768,4/28/22,lo dark,26:58.8,21:26:58:372,21:26:41:510,26:58.8,11:26:58:376,11:26:41:513,59697.89374,59697.89373,59697.89353,-,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,#,None,Standby,IMAG_POL,FK5,180,31:32.2,+19:43:02.31,2000,P_OPT2,3.4,1,0.08128,89.95036,89.91872,Nasmyth-IR,OFF,Opt,28.5,620.2,282.15,4.8,1,10000,801,0,100000,10000,22.5,1,1,8,3,/mnt/data/20220428/,caldata_set1_20220428_750-50_EmptySlot_0,2,300,128,168,750-50,EmptySlot,1,T,IN,0,0,-07:59:08,1,ADI,-39,163.025,46:31.8,ASYNC,SCEXAO,348.72,35708928,MIRROR,152.63,15629312,OPEN,24,100,10.8,0,45.00015,-07:59:08.37,ADI,-501723267.7,-39,46:31.8,STAND-BY,0,ao188cmtx.oct,0,1,1,0,OFF,0,0,0,ao188ttctrl.oct,0,0,2022-04-28T21:27:02,68880207.13,78794805.91,92569626.85,86000901.07,454814.2899,486865.5961,115567.5741,107366.9177
caldata_set1_20220428_750-50_EmptySlot_02_cam2.fits,TRUE,16,3,256,256,1602,TRUE,32768,4/28/22,lo dark,26:58.8,21:26:58:372,21:26:41:510,26:58.8,11:26:58:376,11:26:41:513,59697.89374,59697.89373,59697.89353,-,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,#,None,Standby,IMAG_POL,FK5,180,31:32.2,+19:43:02.31,2000,P_OPT2,3.4,1,0.08128,89.95036,89.91872,Nasmyth-IR,OFF,Opt,28.5,620.2,282.15,4.8,2,10000,801,0,100000,10000,22.5,1,1,8,3,/mnt/data/20220428/,caldata_set1_20220428_750-50_EmptySlot_0,2,300,128,168,750-50,EmptySlot,1,T,IN,0,0,-07:59:08,1,ADI,-39,163.025,46:31.8,ASYNC,SCEXAO,348.72,35708928,MIRROR,152.63,15629312,OPEN,24,100,10.8,0,45.00015,-07:59:08.37,ADI,-501723267.7,-39,46:31.8,STAND-BY,0,ao188cmtx.oct,0,1,1,0,OFF,0,0,0,ao188ttctrl.oct,0,0,2022-04-28T21:27:05,300266478.3,284093363.6,95295126.72,84037250.6,954149.444,927753.0432,118970.1957,104915.419
caldata_set1_20220428_750-50_EmptySlot_020_cam1.fits,TRUE,16,3,256,256,1602,TRUE,32768,4/28/22,lo dark,36:29.7,21:36:29:241,21:36:12:376,36:29.7,11:36:29:245,11:36:12:380,59697.90034,59697.90034,59697.90014,-,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,#,None,Standby,IMAG_POL,FK5,180,41:04.3,+19:43:09.37,2000,P_OPT2,3.4,1,0.08127,89.95007,89.91873,Nasmyth-IR,OFF,Opt,28.3,620.1,281.95,3.9,1,10000,801,0,100000,10000,45,1,1,8,5,/mnt/data/20220428/,caldata_set1_20220428_750-50_EmptySlot_0,20,300,128,168,750-50,EmptySlot,1,T,IN,0,0,-07:59:08,1,ADI,-39,163.025,46:31.8,ASYNC,SCEXAO,348.72,35708928,MIRROR,152.63,15629312,OPEN,24,100,10.8,0,69.99983,-07:59:08.37,ADI,-502935066.2,-39,46:31.8,STAND-BY,0,ao188cmtx.oct,0,1,1,0,OFF,0,0,0,ao188ttctrl.oct,0,0,2022-04-28T21:36:33,64725277.45,106765617.2,93575848.62,83993938.22,440561.0219,567811.5208,116823.7811,104861.3461
caldata_set1_20220428_750-50_EmptySlot_020_cam2.fits,TRUE,16,3,256,256,1602,TRUE,32768,4/28/22,lo dark,36:29.7,21:36:29:241,21:36:12:376,36:29.7,11:36:29:245,11:36:12:380,59697.90034,59697.90034,59697.90014,-,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,#,None,Standby,IMAG_POL,FK5,180,41:04.3,+19:43:09.37,2000,P_OPT2,3.4,1,0.08127,89.95007,89.91873,Nasmyth-IR,OFF,Opt,28.3,620.1,281.95,3.9,2,10000,801,0,100000,10000,45,1,1,8,5,/mnt/data/20220428/,caldata_set1_20220428_750-50_EmptySlot_0,20,300,128,168,750-50,EmptySlot,1,T,IN,0,0,-07:59:08,1,ADI,-39,163.025,46:31.8,ASYNC,SCEXAO,348.72,35708928,MIRROR,152.63,15629312,OPEN,24,100,10.8,0,69.99983,-07:59:08.37,ADI,-502935066.2,-39,46:31.8,STAND-BY,0,ao188cmtx.oct,0,1,1,0,OFF,0,0,0,ao188ttctrl.oct,0,0,2022-04-28T21:36:36,313583404.3,233193758.6,92958876.13,85500562.99,975269.5948,839701.3157,116053.5283,106742.2759
caldata_set1_20220428_750-50_EmptySlot_021_cam1.fits,TRUE,16,3,256,256,1602,TRUE,32768,4/28/22,lo dark,36:57.3,21:36:56:757,21:36:39:916,36:57.3,11:36:56:760,11:36:39:920,59697.90066,59697.90065,59697.90045,-,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,#,None,Standby,IMAG_POL,FK5,180,41:32.0,+19:43:09.72,2000,P_OPT2,3.4,1,0.08127,89.95007,89.91873,Nasmyth-IR,OFF,Opt,28.4,620.1,281.95,3.9,1,10000,801,0,100000,10000,56.25,1,1,8,6,/mnt/data/20220428/,caldata_set1_20220428_750-50_EmptySlot_0,21,300,128,168,750-50,EmptySlot,1,T,IN,0,0,-07:59:08,1,ADI,-39,163.025,46:31.8,ASYNC,SCEXAO,348.72,35708928,MIRROR,152.63,15629312,OPEN,24,100,10.8,0,69.99983,-07:59:08.37,ADI,-502994435,-39,46:31.8,STAND-BY,0,ao188cmtx.oct,0,1,1,0,OFF,0,0,0,ao188ttctrl.oct,0,0,2022-04-28T21:37:00,128572766,55640437.14,93803359.94,84520995.02,623895.5107,407924.6009,117107.8152,105519.3446
caldata_set1_20220428_750-50_EmptySlot_021_cam2.fits,TRUE,16,3,256,256,1602,TRUE,32768,4/28/22,lo dark,36:57.3,21:36:56:757,21:36:39:916,36:57.3,11:36:56:760,11:36:39:920,59697.90066,59697.90065,59697.90045,-,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,#,None,Standby,IMAG_POL,FK5,180,41:32.0,+19:43:09.72,2000,P_OPT2,3.4,1,0.08127,89.95007,89.91873,Nasmyth-IR,OFF,Opt,28.4,620.1,281.95,3.9,2,10000,801,0,100000,10000,56.25,1,1,8,6,/mnt/data/20220428/,caldata_set1_20220428_750-50_EmptySlot_0,21,300,128,168,750-50,EmptySlot,1,T,IN,0,0,-07:59:08,1,ADI,-39,163.025,46:31.8,ASYNC,SCEXAO,348.72,35708928,MIRROR,152.63,15629312,OPEN,24,100,10.8,0,69.99983,-07:59:08.37,ADI,-502994435,-39,46:31.8,STAND-BY,0,ao188cmtx.oct,0,1,1,0,OFF,0,0,0,ao188ttctrl.oct,0,0,2022-04-28T21:37:04,167875177.8,320503288.6,86983011.8,77535247.96,710921.7656,985868.2809,108593.0235,96798.06237
caldata_set1_20220428_750-50_EmptySlot_022_cam1.fits,TRUE,16,3,256,256,1602,TRUE,32768,4/28/22,lo dark,37:24.9,21:37:24:440,21:37:07:613,37:24.9,11:37:24:445,11:37:07:616,59697.90098,59697.90097,59697.90078,-,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,#,None,Standby,IMAG_POL,FK5,180,41:59.6,+19:43:10.08,2000,P_OPT2,3.4,1,0.08127,89.95007,89.91873,Nasmyth-IR,OFF,Opt,27.9,620.1,281.85,3.8,1,10000,801,0,100000,10000,67.5,1,1,8,7,/mnt/data/20220428/,caldata_set1_20220428_750-50_EmptySlot_0,22,300,128,168,750-50,EmptySlot,1,T,IN,0,0,-07:59:08,1,ADI,-39,163.025,46:31.8,ASYNC,SCEXAO,348.72,35708928,MIRROR,152.63,15629312,OPEN,24,100,10.8,0,69.99983,-07:59:08.37,ADI,-503051688,-39,46:31.8,STAND-BY,0,ao188cmtx.oct,0,1,1,0,OFF,0,0,0,ao188ttctrl.oct,0,0,2022-04-28T21:37:28,180432832,43742721.82,94821550.92,84993174.65,740268.162,360781.5867,118378.9649,106108.8323
caldata_set1_20220428_750-50_EmptySlot_022_cam2.fits,TRUE,16,3,256,256,1602,TRUE,32768,4/28/22,lo dark,37:24.9,21:37:24:440,21:37:07:613,37:24.9,11:37:24:445,11:37:07:616,59697.90098,59697.90097,59697.90078,-,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,#,None,Standby,IMAG_POL,FK5,180,41:59.6,+19:43:10.08,2000,P_OPT2,3.4,1,0.08127,89.95007,89.91873,Nasmyth-IR,OFF,Opt,27.9,620.1,281.85,3.8,2,10000,801,0,100000,10000,67.5,1,1,8,7,/mnt/data/20220428/,caldata_set1_20220428_750-50_EmptySlot_0,22,300,128,168,750-50,EmptySlot,1,T,IN,0,0,-07:59:08,1,ADI,-39,163.025,46:31.8,ASYNC,SCEXAO,348.72,35708928,MIRROR,152.63,15629312,OPEN,24,100,10.8,0,69.99983,-07:59:08.37,ADI,-503051688,-39,46:31.8,STAND-BY,0,ao188cmtx.oct,0,1,1,0,OFF,0,0,0,ao188ttctrl.oct,0,0,2022-04-28T21:37:31,54386176.03,335818120,89378870.35,81220061.11,399172.2014,1009301.548,111584.1078,101398.3285
caldata_set1_20220428_750-50_EmptySlot_023_cam1.fits,TRUE,16,3,256,256,1602,TRUE,32768,4/28/22,lo dark,37:52.4,21:37:51:960,21:37:35:098,37:52.4,11:37:51:964,11:37:35:101,59697.9013,59697.90129,59697.9011,-,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,#,None,Standby,IMAG_POL,FK5,180,42:27.2,+19:43:10.45,2000,P_OPT2,3.4,1,0.08127,89.95007,89.91873,Nasmyth-IR,OFF,Opt,28.2,620,281.95,3.7,1,10000,801,0,100000,10000,78.75,1,1,8,8,/mnt/data/20220428/,caldata_set1_20220428_750-50_EmptySlot_0,23,300,128,168,750-50,EmptySlot,1,T,IN,0,0,-07:59:08,1,ADI,-39,163.025,46:31.8,ASYNC,SCEXAO,348.72,35708928,MIRROR,152.63,15629312,OPEN,24,100,10.8,0,69.99983,-07:59:08.37,ADI,-503111066,-39,46:31.8,STAND-BY,0,ao188cmtx.oct,0,1,1,0,OFF,0,0,0,ao188ttctrl.oct,0,0,2022-04-28T21:37:56,188884231.1,76531897.77,95391274.16,86079717.49,757456.9957,479705.5915,119090.2299,107465.3152
caldata_set1_20220428_750-50_EmptySlot_023_cam2.fits,TRUE,16,3,256,256,1602,TRUE,32768,4/28/22,lo dark,37:52.4,21:37:51:960,21:37:35:098,37:52.4,11:37:51:964,11:37:35:101,59697.9013,59697.90129,59697.9011,-,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,#,None,Standby,IMAG_POL,FK5,180,42:27.2,+19:43:10.45,2000,P_OPT2,3.4,1,0.08127,89.95007,89.91873,Nasmyth-IR,OFF,Opt,28.2,620,281.95,3.7,2,10000,801,0,100000,10000,78.75,1,1,8,8,/mnt/data/20220428/,caldata_set1_20220428_750-50_EmptySlot_0,23,300,128,168,750-50,EmptySlot,1,T,IN,0,0,-07:59:08,1,ADI,-39,163.025,46:31.8,ASYNC,SCEXAO,348.72,35708928,MIRROR,152.63,15629312,OPEN,24,100,10.8,0,69.99983,-07:59:08.37,ADI,-503111066,-39,46:31.8,STAND-BY,0,ao188cmtx.oct,0,1,1,0,OFF,0,0,0,ao188ttctrl.oct,0,0,2022-04-28T21:37:59,40606346.89,272233836.3,95265153.77,81574091.81,342430.6303,907947.3905,118932.7762,101840.3144
caldata_set1_20220428_750-50_EmptySlot_024_cam1.fits,TRUE,16,3,256,256,1602,TRUE,32768,4/28/22,lo dark,39:21.5,21:39:21:098,21:39:04:251,39:21.5,11:39:21:102,11:39:04:255,59697.90233,59697.90233,59697.90213,-,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,#,None,Standby,IMAG_POL,FK5,180,43:56.5,+19:43:11.63,2000,P_OPT2,3.4,1,0.08127,89.95007,89.91873,Nasmyth-IR,OFF,Opt,26.2,620,282.15,3.9,1,10000,801,0,100000,10000,0,1,1,8,1,/mnt/data/20220428/,caldata_set1_20220428_750-50_EmptySlot_0,24,300,128,168,750-50,EmptySlot,1,T,IN,0,0,-07:59:08,1,ADI,-39,163.025,46:31.8,ASYNC,SCEXAO,348.72,35708928,MIRROR,152.63,15629312,OPEN,24,100,10.8,0,82.49966,-07:59:08.37,ADI,-503299834.4,-39,46:31.8,STAND-BY,0,ao188cmtx.oct,0,1,1,0,OFF,0,0,0,ao188ttctrl.oct,0,0,2022-04-28T21:39:25,187378933.5,61353740.25,86261497.6,70255199.64,754345.3307,428692.3294,107692.2567,87709.36285
caldata_set1_20220428_750-50_EmptySlot_024_cam2.fits,TRUE,16,3,256,256,1602,TRUE,32768,4/28/22,lo dark,39:21.5,21:39:21:098,21:39:04:251,39:21.5,11:39:21:102,11:39:04:255,59697.90233,59697.90233,59697.90213,-,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,#,None,Standby,IMAG_POL,FK5,180,43:56.5,+19:43:11.63,2000,P_OPT2,3.4,1,0.08127,89.95007,89.91873,Nasmyth-IR,OFF,Opt,26.2,620,282.15,3.9,2,10000,801,0,100000,10000,0,1,1,8,1,/mnt/data/20220428/,caldata_set1_20220428_750-50_EmptySlot_0,24,300,128,168,750-50,EmptySlot,1,T,IN,0,0,-07:59:08,1,ADI,-39,163.025,46:31.8,ASYNC,SCEXAO,348.72,35708928,MIRROR,152.63,15629312,OPEN,24,100,10.8,0,82.49966,-07:59:08.37,ADI,-503299834.4,-39,46:31.8,STAND-BY,0,ao188cmtx.oct,0,1,1,0,OFF,0,0,0,ao188ttctrl.oct,0,0,2022-04-28T21:39:28,49147884.6,306880266.6,92490635.54,86319179.35,378615.4351,964437.3563,115468.9582,107764.2689
caldata_set1_20220428_750-50_EmptySlot_025_cam1.fits,TRUE,16,3,256,256,1602,TRUE,32768,4/28/22,lo dark,39:49.1,21:39:48:647,21:39:31:784,39:49.1,11:39:48:651,11:39:31:790,59697.90265,59697.90264,59697.90244,-,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,#,None,Standby,IMAG_POL,FK5,180,44:24.1,+19:43:11.99,2000,P_OPT2,3.4,1,0.08127,89.95007,89.91873,Nasmyth-IR,OFF,Opt,26.7,620,282.25,3.7,1,10000,801,0,100000,10000,11.25,1,1,8,2,/mnt/data/20220428/,caldata_set1_20220428_750-50_EmptySlot_0,25,300,128,168,750-50,EmptySlot,1,T,IN,0,0,-07:59:08,1,ADI,-39,163.025,46:31.8,ASYNC,SCEXAO,348.72,35708928,MIRROR,152.63,15629312,OPEN,24,100,10.8,0,82.49966,-07:59:08.37,ADI,-503357110.5,-39,46:31.8,STAND-BY,0,ao188cmtx.oct,0,1,1,0,OFF,0,0,0,ao188ttctrl.oct,0,0,2022-04-28T21:39:52,152632480.5,127048990.1,92968066.51,83425537.02,680252.1737,620034.9783,116065.0019,104151.7316
caldata_set1_20220428_750-50_EmptySlot_025_cam2.fits,TRUE,16,3,256,256,1602,TRUE,32768,4/28/22,lo dark,39:49.1,21:39:48:647,21:39:31:784,39:49.1,11:39:48:651,11:39:31:790,59697.90265,59697.90264,59697.90244,-,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,#,None,Standby,IMAG_POL,FK5,180,44:24.1,+19:43:11.99,2000,P_OPT2,3.4,1,0.08127,89.95007,89.91873,Nasmyth-IR,OFF,Opt,26.7,620,282.25,3.7,2,10000,801,0,100000,10000,11.25,1,1,8,2,/mnt/data/20220428/,caldata_set1_20220428_750-50_EmptySlot_0,25,300,128,168,750-50,EmptySlot,1,T,IN,0,0,-07:59:08,1,ADI,-39,163.025,46:31.8,ASYNC,SCEXAO,348.72,35708928,MIRROR,152.63,15629312,OPEN,24,100,10.8,0,82.49966,-07:59:08.37,ADI,-503357110.5,-39,46:31.8,STAND-BY,0,ao188cmtx.oct,0,1,1,0,OFF,0,0,0,ao188ttctrl.oct,0,0,2022-04-28T21:39:56,125328645.8,181885076.2,93319960.18,83684262.51,612893.2978,740398.5609,116504.3198,104474.7347
caldata_set1_20220428_750-50_EmptySlot_026_cam1.fits,TRUE,16,3,256,256,1602,TRUE,32768,4/28/22,lo dark,40:16.8,21:40:16:362,21:39:59:530,40:16.8,11:40:16:366,11:39:59:534,59697.90297,59697.90296,59697.90277,-,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,#,None,Standby,IMAG_POL,FK5,180,44:51.9,+19:43:12.37,2000,P_OPT2,3.4,1,0.08127,89.95007,89.91873,Nasmyth-IR,OFF,Opt,27.8,620,282.25,3.7,1,10000,801,0,100000,10000,22.5,1,1,8,3,/mnt/data/20220428/,caldata_set1_20220428_750-50_EmptySlot_0,26,300,128,168,750-50,EmptySlot,1,T,IN,0,0,-07:59:08,1,ADI,-39,163.025,46:31.8,ASYNC,SCEXAO,348.72,35708928,MIRROR,152.63,15629312,OPEN,24,100,10.8,0,82.49966,-07:59:08.37,ADI,-503416512.6,-39,46:31.8,STAND-BY,0,ao188cmtx.oct,0,1,1,0,OFF,0,0,0,ao188ttctrl.oct,0,0,2022-04-28T21:40:20,94603083.63,188241998.4,91661396.13,87145501.31,534057.8098,755942.2307,114433.703,108795.8818
caldata_set1_20220428_750-50_EmptySlot_026_cam2.fits,TRUE,16,3,256,256,1602,TRUE,32768,4/28/22,lo dark,40:16.8,21:40:16:362,21:39:59:530,40:16.8,11:40:16:366,11:39:59:534,59697.90297,59697.90296,59697.90277,-,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,#,None,Standby,IMAG_POL,FK5,180,44:51.9,+19:43:12.37,2000,P_OPT2,3.4,1,0.08127,89.95007,89.91873,Nasmyth-IR,OFF,Opt,27.8,620,282.25,3.7,2,10000,801,0,100000,10000,22.5,1,1,8,3,/mnt/data/20220428/,caldata_set1_20220428_750-50_EmptySlot_0,26,300,128,168,750-50,EmptySlot,1,T,IN,0,0,-07:59:08,1,ADI,-39,163.025,46:31.8,ASYNC,SCEXAO,348.72,35708928,MIRROR,152.63,15629312,OPEN,24,100,10.8,0,82.49966,-07:59:08.37,ADI,-503416512.6,-39,46:31.8,STAND-BY,0,ao188cmtx.oct,0,1,1,0,OFF,0,0,0,ao188ttctrl.oct,0,0,2022-04-28T21:40:23,262437485.7,77385909.21,93447119.13,85047630.92,891706.5841,480157.2592,116663.0701,106176.8176
caldata_set1_20220428_750-50_EmptySlot_027_cam1.fits,TRUE,16,3,256,256,1602,TRUE,32768,4/28/22,lo dark,40:44.3,21:40:43:811,21:40:26:960,40:44.3,11:40:43:815,11:40:26:964,59697.90329,59697.90328,59697.90308,-,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,#,None,Standby,IMAG_POL,FK5,180,45:19.4,+19:43:12.74,2000,P_OPT2,3.4,1,0.08127,89.95007,89.91873,Nasmyth-IR,OFF,Opt,29,620.1,282.35,3.6,1,10000,801,0,100000,10000,33.75,1,1,8,4,/mnt/data/20220428/,caldata_set1_20220428_750-50_EmptySlot_0,27,300,128,168,750-50,EmptySlot,1,T,IN,0,0,-07:59:08,1,ADI,-39,163.025,46:31.8,ASYNC,SCEXAO,348.72,35708928,MIRROR,152.63,15629312,OPEN,24,100,10.8,0,82.49966,-07:59:08.37,ADI,-503475919.3,-39,46:31.8,STAND-BY,0,ao188cmtx.oct,0,1,1,0,OFF,0,0,0,ao188ttctrl.oct,0,0,2022-04-28T21:40:47,44046143.43,210299948.9,95065509.49,87113885.46,361600.7115,799285.1814,118683.5324,108756.4113
caldata_set1_20220428_750-50_EmptySlot_027_cam2.fits,TRUE,16,3,256,256,1602,TRUE,32768,4/28/22,lo dark,40:44.3,21:40:43:811,21:40:26:960,40:44.3,11:40:43:815,11:40:26:964,59697.90329,59697.90328,59697.90308,-,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,#,None,Standby,IMAG_POL,FK5,180,45:19.4,+19:43:12.74,2000,P_OPT2,3.4,1,0.08127,89.95007,89.91873,Nasmyth-IR,OFF,Opt,29,620.1,282.35,3.6,2,10000,801,0,100000,10000,33.75,1,1,8,4,/mnt/data/20220428/,caldata_set1_20220428_750-50_EmptySlot_0,27,300,128,168,750-50,EmptySlot,1,T,IN,0,0,-07:59:08,1,ADI,-39,163.025,46:31.8,ASYNC,SCEXAO,348.72,35708928,MIRROR,152.63,15629312,OPEN,24,100,10.8,0,82.49966,-07:59:08.37,ADI,-503475919.3,-39,46:31.8,STAND-BY,0,ao188cmtx.oct,0,1,1,0,OFF,0,0,0,ao188ttctrl.oct,0,0,2022-04-28T21:40:51,376523141.7,45446129.85,92912763.09,86006529.41,1069760.144,364451.0428,115995.9589,107373.9443
caldata_set1_20220428_750-50_EmptySlot_028_cam1.fits,TRUE,16,3,256,256,1602,TRUE,32768,4/28/22,lo dark,41:12.0,21:41:11:582,21:40:54:712,41:12.0,11:41:11:585,11:40:54:718,59697.90361,59697.9036,59697.9034,-,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,#,None,Standby,IMAG_POL,FK5,180,45:47.2,+19:43:13.11,2000,P_OPT2,3.4,1,0.08127,89.95041,89.91873,Nasmyth-IR,OFF,Opt,29.7,620,282.35,3.7,1,10000,801,0,100000,10000,45,1,1,8,5,/mnt/data/20220428/,caldata_set1_20220428_750-50_EmptySlot_0,28,300,128,168,750-50,EmptySlot,1,T,IN,0,0,-07:59:08,1,ADI,-39,163.025,46:31.8,ASYNC,SCEXAO,348.72,35708928,MIRROR,152.63,15629312,OPEN,24,100,10.8,0,82.49966,-07:59:08.37,ADI,-503533208.8,-39,46:31.8,STAND-BY,0,ao188cmtx.oct,0,1,1,0,OFF,0,0,0,ao188ttctrl.oct,0,0,2022-04-28T21:41:15,30337053.01,179356970.6,88932396.76,66697597.64,299305.3359,737728.3365,111026.7126,83267.91216
caldata_set1_20220428_750-50_EmptySlot_028_cam2.fits,TRUE,16,3,256,256,1602,TRUE,32768,4/28/22,lo dark,41:12.0,21:41:11:582,21:40:54:712,41:12.0,11:41:11:585,11:40:54:718,59697.90361,59697.9036,59697.9034,-,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,#,None,Standby,IMAG_POL,FK5,180,45:47.2,+19:43:13.11,2000,P_OPT2,3.4,1,0.08127,89.95041,89.91873,Nasmyth-IR,OFF,Opt,29.7,620,282.35,3.7,2,10000,801,0,100000,10000,45,1,1,8,5,/mnt/data/20220428/,caldata_set1_20220428_750-50_EmptySlot_0,28,300,128,168,750-50,EmptySlot,1,T,IN,0,0,-07:59:08,1,ADI,-39,163.025,46:31.8,ASYNC,SCEXAO,348.72,35708928,MIRROR,152.63,15629312,OPEN,24,100,10.8,0,82.49966,-07:59:08.37,ADI,-503533208.8,-39,46:31.8,STAND-BY,0,ao188cmtx.oct,0,1,1,0,OFF,0,0,0,ao188ttctrl.oct,0,0,2022-04-28T21:41:19,398817833.6,102880080.4,91586861.24,87760925.55,1101122.412,554555.4593,114340.6507,109564.2017
